record_id,relation,carrier,support_id,support_depth,support_families,support_columns,support_values,support_definition,support_query_json,partition,support_columns_available,total_rows,unique_scientific_observations,total_clusters,n_site_rows,n_complement_rows,n_site_observations,n_complement_observations,n_site_clusters,n_complement_clusters,n_shared_clusters,site_cluster_ids_json,complement_cluster_ids_json,shared_cluster_ids_json,site_class_counts_json,complement_class_counts_json,site_class_bearing_clusters,complement_class_bearing_clusters,support_prevalence,complement_prevalence,site_max_cluster_row_share,complement_max_cluster_row_share,g1_support_presence,g2_complement_presence,g3_support_cluster_coverage,g4_complement_cluster_coverage,g5_class_bearing_coverage,g6_matched_complement_admissibility,matching_check_json,complement_admissible
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,50d7d42527f1854a804e,2,cohort|route_or_path,cohort|dominant_family,persisted|shape,cohort:cohort=persisted AND route_or_path:dominant_family=shape,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""persisted""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",confirmation,True,49,49,4,6,43,6,43,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""C"": 5, ""Cp2"": 1}","{""C"": 20, ""Cp2"": 23}",1,3,0.12244897959183673,0.8775510204081632,0.3333333333333333,0.4883720930232558,True,True,True,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": false, ""site_clusters"": true, ""site_rows"": false}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,19cd285fc5c8af3890d5,2,cohort|route_or_path,cohort|dominant_family,union|shape,cohort:cohort=union AND route_or_path:dominant_family=shape,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""union""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",discovery,True,60,60,4,8,52,8,52,3,4,3,"[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""C"": 3, ""Cp2"": 5}","{""C"": 21, ""Cp2"": 31}",3,4,0.13333333333333333,0.8666666666666667,0.375,0.34615384615384615,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,19cd285fc5c8af3890d5,2,cohort|route_or_path,cohort|dominant_family,union|shape,cohort:cohort=union AND route_or_path:dominant_family=shape,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""union""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",confirmation,True,49,49,4,6,43,6,43,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""C"": 5, ""Cp2"": 1}","{""C"": 20, ""Cp2"": 23}",1,3,0.12244897959183673,0.8775510204081632,0.3333333333333333,0.4883720930232558,True,True,True,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": false, ""site_clusters"": true, ""site_rows"": false}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,ccc231a932920ce72d0b,2,object|seam_relative,object|seam_relative_region,frobenius_ridge|far,object:object=frobenius_ridge AND seam_relative:seam_relative_region=far,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""frobenius_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",discovery,True,60,60,4,8,52,8,52,1,4,1,"[""frobenius_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""frobenius_ridge""]","{""C"": 4, ""Cp2"": 4}","{""C"": 20, ""Cp2"": 32}",1,3,0.13333333333333333,0.8666666666666667,1.0,0.34615384615384615,True,True,False,True,True,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,ccc231a932920ce72d0b,2,object|seam_relative,object|seam_relative_region,frobenius_ridge|far,object:object=frobenius_ridge AND seam_relative:seam_relative_region=far,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""frobenius_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",confirmation,True,49,49,4,0,49,0,49,0,4,0,[],"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]",[],"{""C"": 0, ""Cp2"": 0}","{""C"": 25, ""Cp2"": 24}",0,3,0.0,1.0,,0.46938775510204084,False,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,be0308584b06a64e6378,2,object|seam_relative,object|seam_relative_region,lazarus_concentration|far,object:object=lazarus_concentration AND seam_relative:seam_relative_region=far,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""lazarus_concentration""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",discovery,True,60,60,4,8,52,8,52,1,4,1,"[""lazarus_concentration""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""lazarus_concentration""]","{""C"": 4, ""Cp2"": 4}","{""C"": 20, ""Cp2"": 32}",1,3,0.13333333333333333,0.8666666666666667,1.0,0.34615384615384615,True,True,False,True,True,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,be0308584b06a64e6378,2,object|seam_relative,object|seam_relative_region,lazarus_concentration|far,object:object=lazarus_concentration AND seam_relative:seam_relative_region=far,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""lazarus_concentration""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",confirmation,True,49,49,4,0,49,0,49,0,4,0,[],"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]",[],"{""C"": 0, ""Cp2"": 0}","{""C"": 25, ""Cp2"": 24}",0,3,0.0,1.0,,0.46938775510204084,False,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,b8e512f25bcfcd3e6c8a,2,object|seam_relative,object|seam_relative_region,response_ridge|far,object:object=response_ridge AND seam_relative:seam_relative_region=far,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",discovery,True,60,60,4,8,52,8,52,1,4,1,"[""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""response_ridge""]","{""C"": 4, ""Cp2"": 4}","{""C"": 20, ""Cp2"": 32}",1,3,0.13333333333333333,0.8666666666666667,1.0,0.34615384615384615,True,True,False,True,True,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,b8e512f25bcfcd3e6c8a,2,object|seam_relative,object|seam_relative_region,response_ridge|far,object:object=response_ridge AND seam_relative:seam_relative_region=far,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",confirmation,True,49,49,4,0,49,0,49,0,4,0,[],"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]",[],"{""C"": 0, ""Cp2"": 0}","{""C"": 25, ""Cp2"": 24}",0,3,0.0,1.0,,0.46938775510204084,False,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,63dafcf0c6727c5d870a,2,seam_relative|route_or_path,seam_relative_region|dominant_family,near|intrinsic_dimension,seam_relative:seam_relative_region=near AND route_or_path:dominant_family=intrinsic_dimension,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""intrinsic_dimension""}]",discovery,True,60,60,4,8,52,8,52,1,4,1,"[""density_core""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core""]","{""C"": 8, ""Cp2"": 0}","{""C"": 16, ""Cp2"": 36}",0,4,0.13333333333333333,0.8666666666666667,1.0,0.3076923076923077,True,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": true}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,63dafcf0c6727c5d870a,2,seam_relative|route_or_path,seam_relative_region|dominant_family,near|intrinsic_dimension,seam_relative:seam_relative_region=near AND route_or_path:dominant_family=intrinsic_dimension,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""intrinsic_dimension""}]",confirmation,True,49,49,4,1,48,1,48,1,4,1,"[""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""seam_proxy""]","{""C"": 0, ""Cp2"": 1}","{""C"": 25, ""Cp2"": 23}",0,3,0.02040816326530612,0.9795918367346939,1.0,0.4583333333333333,True,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,9ce84650fa826edfcd69,2,transition|seam_relative,transition|seam_relative_region,4→5|near,transition:transition=4→5 AND seam_relative:seam_relative_region=near,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",discovery,True,60,60,4,8,52,8,52,2,4,2,"[""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""frobenius_ridge"", ""response_ridge""]","{""C"": 0, ""Cp2"": 8}","{""C"": 24, ""Cp2"": 28}",0,4,0.13333333333333333,0.8666666666666667,0.5,0.34615384615384615,True,True,True,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": false, ""site_clusters"": true, ""site_rows"": true}",False
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,9ce84650fa826edfcd69,2,transition|seam_relative,transition|seam_relative_region,4→5|near,transition:transition=4→5 AND seam_relative:seam_relative_region=near,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",confirmation,True,49,49,4,3,46,3,46,1,4,1,"[""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""seam_proxy""]","{""C"": 0, ""Cp2"": 3}","{""C"": 25, ""Cp2"": 21}",0,3,0.061224489795918366,0.9387755102040817,1.0,0.43478260869565216,True,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,c683c10822cc59ae7587,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",discovery,True,60,60,4,27,33,27,33,4,4,4,"[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""C"": 15, ""Cp2"": 12}","{""C"": 9, ""Cp2"": 24}",3,1,0.45,0.55,0.2962962962962963,0.45454545454545453,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,c683c10822cc59ae7587,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",confirmation,True,49,49,4,20,29,20,29,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""C"": 12, ""Cp2"": 8}","{""C"": 13, ""Cp2"": 16}",3,1,0.40816326530612246,0.5918367346938775,0.45,0.6206896551724138,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,8eb760d133ac749e3327,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",discovery,True,60,60,4,24,36,24,36,3,4,3,"[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}",1,3,0.4,0.6,0.5,0.2777777777777778,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,8eb760d133ac749e3327,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",confirmation,True,49,49,4,35,14,35,14,4,3,3,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""C"": 11, ""Cp2"": 24}","{""C"": 14, ""Cp2"": 0}",1,0,0.7142857142857143,0.2857142857142857,0.4857142857142857,0.42857142857142855,True,True,True,True,False,False,"{""complement_class_support"": false, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,890e6d08d9d2cd59f857,1,seam_relative,seam_relative_region,near,seam_relative:seam_relative_region=near,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",discovery,True,60,60,4,22,38,22,38,3,4,3,"[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","{""C"": 8, ""Cp2"": 14}","{""C"": 16, ""Cp2"": 22}",1,4,0.36666666666666664,0.6333333333333333,0.45454545454545453,0.2631578947368421,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,890e6d08d9d2cd59f857,1,seam_relative,seam_relative_region,near,seam_relative:seam_relative_region=near,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",confirmation,True,49,49,4,15,34,15,34,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""C"": 5, ""Cp2"": 10}","{""C"": 20, ""Cp2"": 14}",1,3,0.30612244897959184,0.6938775510204082,0.4666666666666667,0.47058823529411764,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,637bb5cb5939565c1f34,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",discovery,True,60,60,4,18,42,18,42,1,3,0,"[""density_core""]","[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]",[],"{""C"": 12, ""Cp2"": 6}","{""C"": 12, ""Cp2"": 30}",1,3,0.3,0.7,1.0,0.38095238095238093,True,True,False,True,True,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,637bb5cb5939565c1f34,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",confirmation,True,49,49,4,0,49,0,49,0,4,0,[],"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]",[],"{""C"": 0, ""Cp2"": 0}","{""C"": 25, ""Cp2"": 24}",0,3,0.0,1.0,,0.46938775510204084,False,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,8b5dfa5e10a30177f4d4,1,route_or_path,dominant_family,shape,route_or_path:dominant_family=shape,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",discovery,True,60,60,4,42,18,42,18,3,1,0,"[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core""]",[],"{""C"": 12, ""Cp2"": 30}","{""C"": 12, ""Cp2"": 6}",3,1,0.7,0.3,0.38095238095238093,1.0,True,True,True,False,True,False,"{""complement_class_support"": true, ""complement_clusters"": false, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,8b5dfa5e10a30177f4d4,1,route_or_path,dominant_family,shape,route_or_path:dominant_family=shape,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",confirmation,True,49,49,4,31,18,31,18,4,2,2,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""energy_ridge"", ""seam_proxy""]","[""energy_ridge"", ""seam_proxy""]","{""C"": 25, ""Cp2"": 6}","{""C"": 0, ""Cp2"": 18}",1,0,0.6326530612244898,0.3673469387755102,0.3548387096774194,0.6666666666666666,True,True,True,True,False,False,"{""complement_class_support"": false, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,282e19774adb7bd69681,1,scale_band,scale_band,late,scale_band:scale_band=late,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""late""}]",discovery,True,60,60,4,18,42,18,42,3,3,2,"[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""frobenius_ridge"", ""response_ridge""]","{""C"": 12, ""Cp2"": 6}","{""C"": 12, ""Cp2"": 30}",1,1,0.3,0.7,0.5555555555555556,0.42857142857142855,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,282e19774adb7bd69681,1,scale_band,scale_band,late,scale_band:scale_band=late,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""late""}]",confirmation,True,49,49,4,8,41,8,41,2,4,2,"[""coupling_positive"", ""energy_ridge""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_positive"", ""energy_ridge""]","{""C"": 8, ""Cp2"": 0}","{""C"": 17, ""Cp2"": 24}",0,1,0.16326530612244897,0.8367346938775511,0.5,0.5609756097560976,True,True,True,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": false, ""site_clusters"": true, ""site_rows"": true}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,fac3537948f2f8e9cd9d,1,scale_band,scale_band,middle,scale_band:scale_band=middle,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}]",discovery,True,60,60,4,18,42,18,42,3,4,3,"[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","{""C"": 6, ""Cp2"": 12}","{""C"": 18, ""Cp2"": 24}",0,4,0.3,0.7,0.3333333333333333,0.2857142857142857,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,fac3537948f2f8e9cd9d,1,scale_band,scale_band,middle,scale_band:scale_band=middle,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}]",confirmation,True,49,49,4,6,43,6,43,1,4,1,"[""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""seam_proxy""]","{""C"": 6, ""Cp2"": 0}","{""C"": 19, ""Cp2"": 24}",0,3,0.12244897959183673,0.8775510204081632,1.0,0.3953488372093023,True,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,4487ed03ba052140cc42,1,transition,transition,5→6,transition:transition=5→6,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}]",discovery,True,60,60,4,18,42,18,42,3,4,3,"[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","{""C"": 6, ""Cp2"": 12}","{""C"": 18, ""Cp2"": 24}",0,4,0.3,0.7,0.3333333333333333,0.2857142857142857,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,4487ed03ba052140cc42,1,transition,transition,5→6,transition:transition=5→6,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}]",confirmation,True,49,49,4,6,43,6,43,1,4,1,"[""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""seam_proxy""]","{""C"": 6, ""Cp2"": 0}","{""C"": 19, ""Cp2"": 24}",0,3,0.12244897959183673,0.8775510204081632,1.0,0.3953488372093023,True,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,d04a5cc497cf4147104f,1,transition,transition,6→7,transition:transition=6→7,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""6\u21927""}]",discovery,True,60,60,4,18,42,18,42,3,3,2,"[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""frobenius_ridge"", ""response_ridge""]","{""C"": 12, ""Cp2"": 6}","{""C"": 12, ""Cp2"": 30}",1,1,0.3,0.7,0.5555555555555556,0.42857142857142855,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
