scenario_id,base_scenario_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,prospective_cluster_count,delta,control_response_lambda,gate_name,gate_order,replicates,frozen_complete_pass_count,frozen_complete_pass_probability,gate_failure_count,gate_failure_probability,single_gate_blocker_count,single_gate_blocker_probability,leave_one_gate_out_pass_count,leave_one_gate_out_passage_probability,diagnostic_probability_uplift,interpretation
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,support_available_pass,1,1000,0,0.0,0,0.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,complement_admissible_pass,2,1000,0,0.0,120,0.12,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,effect_direction_reproduced_pass,3,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,target_contrast_positive_pass,4,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,minimum_effect_pass,5,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,cluster_uncertainty_pass,6,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,raw_statistical_threshold_pass,7,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,multiplicity_adjusted_threshold_pass,8,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,control_adjusted_contrast_pass,9,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-a3b3170921138c8fa91b1c15,BS-8db185df478614abb3ca98f3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.0,0.0,control_specificity_pass,10,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,support_available_pass,1,1000,0,0.0,0,0.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,complement_admissible_pass,2,1000,0,0.0,131,0.131,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,effect_direction_reproduced_pass,3,1000,0,0.0,138,0.138,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,target_contrast_positive_pass,4,1000,0,0.0,138,0.138,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,minimum_effect_pass,5,1000,0,0.0,381,0.381,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,cluster_uncertainty_pass,6,1000,0,0.0,700,0.7,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,raw_statistical_threshold_pass,7,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,multiplicity_adjusted_threshold_pass,8,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,control_adjusted_contrast_pass,9,1000,0,0.0,185,0.185,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-92046ce8bdc11855cfc9bb39,BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.0,control_specificity_pass,10,1000,0,0.0,138,0.138,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,support_available_pass,1,1000,0,0.0,0,0.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,complement_admissible_pass,2,1000,0,0.0,124,0.124,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,effect_direction_reproduced_pass,3,1000,0,0.0,158,0.158,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,target_contrast_positive_pass,4,1000,0,0.0,158,0.158,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,minimum_effect_pass,5,1000,0,0.0,377,0.377,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,cluster_uncertainty_pass,6,1000,0,0.0,672,0.672,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,raw_statistical_threshold_pass,7,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,multiplicity_adjusted_threshold_pass,8,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,control_adjusted_contrast_pass,9,1000,0,0.0,293,0.293,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-1ab68d0d559749c333e60fcc,BS-6158ce693345d379a6e101af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.25,control_specificity_pass,10,1000,0,0.0,185,0.185,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,support_available_pass,1,1000,0,0.0,0,0.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,complement_admissible_pass,2,1000,0,0.0,143,0.143,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,effect_direction_reproduced_pass,3,1000,0,0.0,154,0.154,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,target_contrast_positive_pass,4,1000,0,0.0,154,0.154,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,minimum_effect_pass,5,1000,0,0.0,378,0.378,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,cluster_uncertainty_pass,6,1000,0,0.0,678,0.678,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,raw_statistical_threshold_pass,7,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,multiplicity_adjusted_threshold_pass,8,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,control_adjusted_contrast_pass,9,1000,0,0.0,442,0.442,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,0.5,control_specificity_pass,10,1000,0,0.0,249,0.249,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-8f2725de36d07c4a2b2417bc,BS-e36baf63813fec681418d6ce,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,1.0,support_available_pass,1,1000,0,0.0,0,0.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-8f2725de36d07c4a2b2417bc,BS-e36baf63813fec681418d6ce,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,1.0,complement_admissible_pass,2,1000,0,0.0,143,0.143,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-8f2725de36d07c4a2b2417bc,BS-e36baf63813fec681418d6ce,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,1.0,effect_direction_reproduced_pass,3,1000,0,0.0,153,0.153,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-8f2725de36d07c4a2b2417bc,BS-e36baf63813fec681418d6ce,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,1.0,target_contrast_positive_pass,4,1000,0,0.0,153,0.153,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-8f2725de36d07c4a2b2417bc,BS-e36baf63813fec681418d6ce,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,1.0,minimum_effect_pass,5,1000,0,0.0,370,0.37,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-8f2725de36d07c4a2b2417bc,BS-e36baf63813fec681418d6ce,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,1.0,cluster_uncertainty_pass,6,1000,0,0.0,686,0.686,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
CS-8f2725de36d07c4a2b2417bc,BS-e36baf63813fec681418d6ce,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,3,0.25,1.0,raw_statistical_threshold_pass,7,1000,0,0.0,1000,1.0,0,0.0,0,0.0,0.0,diagnostic localization only; gate remains frozen and required
